Fecha,Precio
"30/4/1997,1063.11;"
"29/4/1997,1064;"
"28/4/1997,1063.83;"
"25/4/1997,1066.77;"
"24/4/1997,1065.48;"
"23/4/1997,1057.64;"
"22/4/1997,1054.94;"
"21/4/1997,1051.43;"
"18/4/1997,1054.35;"
"17/4/1997,1056.91;"
"16/4/1997,1058.97;"
"15/4/1997,1058.73;"
"14/4/1997,1058.76;"
"11/4/1997,1060.71;"
"10/4/1997,1062.78;"
"9/4/1997,1062.67;"
"8/4/1997,1063.3;"
"7/4/1997,1062.58;"
"4/4/1997,1062.46;"
"3/4/1997,1061.95;"
"2/4/1997,1061.98;"
"1/4/1997,1060.93;"
"31/3/1997,1059.88;"
"26/3/1997,1059.53;"
"25/3/1997,1060.03;"
"21/3/1997,1060.66;"
"20/3/1997,1060.31;"
"19/3/1997,1058.61;"
"18/3/1997,1059.87;"
"17/3/1997,1060.86;"
"14/3/1997,1060.35;"
"13/3/1997,1063.33;"
"12/3/1997,1062.73;"
"11/3/1997,1056.92;"
"10/3/1997,1054.05;"
"7/3/1997,1057.58;"
"6/3/1997,1063.44;"
"5/3/1997,1067.77;"
"4/3/1997,1075.86;"
"3/3/1997,1077.07;"
"28/2/1997,1080.51;"
"27/2/1997,1080.93;"
"26/2/1997,1084.09;"
"25/2/1997,1078.23;"
"24/2/1997,1073.42;"
"21/2/1997,1074.1;"
"20/2/1997,1074.5;"
"19/2/1997,1075.11;"
"18/2/1997,1076.04;"
"17/2/1997,1075;"
"14/2/1997,1073.36;"
"13/2/1997,1075.51;"
"12/2/1997,1075.17;"
"11/2/1997,1074.25;"
"10/2/1997,1066.44;"
"7/2/1997,1070.08;"
"6/2/1997,1071.88;"
"5/2/1997,1076.25;"
"4/2/1997,1065.98;"
"3/2/1997,1064;"
"31/1/1997,1070.97;"
"30/1/1997,1057.82;"
"29/1/1997,1057;"
"28/1/1997,1040.07;"
"27/1/1997,1032.62;"
"24/1/1997,1031.51;"
"23/1/1997,1031.02;"
"22/1/1997,1023.67;"
"21/1/1997,1022.75;"
"20/1/1997,1020.9;"
"17/1/1997,1018.15;"
"16/1/1997,1023.47;"
"15/1/1997,1026.53;"
"14/1/1997,1015.53;"
"13/1/1997,1011.01;"
"10/1/1997,1013.68;"
"9/1/1997,1020.16;"
"8/1/1997,1022;"
"7/1/1997,1016.81;"
"3/1/1997,1007.33;"
"2/1/1997,1005.33;"
"30/12/1996,1005.4;"
"27/12/1996,1003.49;"
"26/12/1996,1002.51;"
"23/12/1996,1003.15;"
"20/12/1996,1001.1;"
"19/12/1996,1001.18;"
"18/12/1996,1000.4;"
"17/12/1996,1001.58;"
"16/12/1996,1002.95;"
"13/12/1996,999.47;"
"12/12/1996,998.31;"
"11/12/1996,998.17;"
"10/12/1996,997.99;"
"9/12/1996,1001.82;"
"6/12/1996,997.48;"
"5/12/1996,997.4;"
"4/12/1996,995.73;"
"3/12/1996,1000.09;"
"2/12/1996,1002.28;"
"29/11/1996,994.94;"
"28/11/1996,995.93;"
"27/11/1996,995.05;"
"26/11/1996,995.05;"
"25/11/1996,995.34;"
"22/11/1996,994.37;"
"21/11/1996,995.2;"
"20/11/1996,994.02;"
"19/11/1996,995.96;"
"18/11/1996,999.68;"
"15/11/1996,1001.68;"
"14/11/1996,997.38;"
"13/11/1996,1000.22;"
"12/11/1996,1001.24;"
"8/11/1996,999.59;"
"7/11/1996,1003.75;"
"6/11/1996,1006.36;"
"5/11/1996,999.49;"
"1/11/1996,1000.14;"
"31/10/1996,1005.83;"
"30/10/1996,1007.57;"
"29/10/1996,1012.43;"
"28/10/1996,1011.69;"
"25/10/1996,1015.49;"
"24/10/1996,1017.52;"
"23/10/1996,1018.04;"
"22/10/1996,1018.33;"
"21/10/1996,1016.87;"
"18/10/1996,1015.24;"
"17/10/1996,1018.5;"
"16/10/1996,1019.22;"
"15/10/1996,1015.07;"
"11/10/1996,1013.12;"
"10/10/1996,1012.27;"
"9/10/1996,1010.32;"
"8/10/1996,1012.56;"
"7/10/1996,1014.99;"
"4/10/1996,1015.24;"
"3/10/1996,1019.17;"
"2/10/1996,1030.54;"
"1/10/1996,1027.08;"
"30/9/1996,1025.06;"
"27/9/1996,1027.68;"
"26/9/1996,1030.25;"
"25/9/1996,1040.36;"
"24/9/1996,1038.09;"
"23/9/1996,1037.11;"
"20/9/1996,1037.1;"
"19/9/1996,1035.94;"
"18/9/1996,1038.9;"
"17/9/1996,1042.8;"
"16/9/1996,1043.89;"
"13/9/1996,1047.66;"
"12/9/1996,1047.26;"
"11/9/1996,1051.64;"
"10/9/1996,1047.95;"
"9/9/1996,1045.87;"
"6/9/1996,1043.93;"
"5/9/1996,1044.09;"
"4/9/1996,1045.27;"
"3/9/1996,1044.38;"
"2/9/1996,1042.32;"
"30/8/1996,1045.02;"
"29/8/1996,1046.7;"
"28/8/1996,1044.54;"
"27/8/1996,1041.64;"
"26/8/1996,1037.1;"
"23/8/1996,1040.15;"
"22/8/1996,1037.43;"
"21/8/1996,1044.54;"
"20/8/1996,1047.9;"
"16/8/1996,1051.82;"
"15/8/1996,1041.76;"
"14/8/1996,1029.46;"
"13/8/1996,1035.79;"
"12/8/1996,1040.68;"
"9/8/1996,1044.9;"
"8/8/1996,1049.37;"
"6/8/1996,1051.61;"
"5/8/1996,1054.1;"
"2/8/1996,1054.87;"
"1/8/1996,1057.47;"
"31/7/1996,1056.74;"
"30/7/1996,1059.18;"
"29/7/1996,1061.48;"
"26/7/1996,1061.03;"
"25/7/1996,1061.46;"
"24/7/1996,1064.56;"
"23/7/1996,1063.53;"
"22/7/1996,1061.02;"
"19/7/1996,1058.92;"
"18/7/1996,1062.86;"
"17/7/1996,1064.82;"
"16/7/1996,1065.58;"
"15/7/1996,1061.99;"
"12/7/1996,1061.79;"
"11/7/1996,1065.65;"
"10/7/1996,1067.97;"
"9/7/1996,1068.17;"
"8/7/1996,1067.35;"
"5/7/1996,1068.3;"
"4/7/1996,1068.12;"
"3/7/1996,1070.55;"
"2/7/1996,1069.11;"
"28/6/1996,1069.73;"
"27/6/1996,1072.37;"
"26/6/1996,1069.81;"
"25/6/1996,1070.25;"
"24/6/1996,1068.2;"
"21/6/1996,1070.86;"
"20/6/1996,1070.94;"
"19/6/1996,1072.74;"
"18/6/1996,1071.35;"
"14/6/1996,1072.34;"
"13/6/1996,1070.8;"
"12/6/1996,1073.65;"
"11/6/1996,1073.06;"
"7/6/1996,1072.95;"
"6/6/1996,1074.27;"
"5/6/1996,1074.72;"
"4/6/1996,1074.7;"
"3/6/1996,1072.59;"
"31/5/1996,1073.06;"
"30/5/1996,1072.24;"
"29/5/1996,1071.19;"
"28/5/1996,1069.8;"
"27/5/1996,1068.94;"
"24/5/1996,1069.47;"
"23/5/1996,1068.91;"
"22/5/1996,1068.18;"
"21/5/1996,1066.47;"
"17/5/1996,1065.88;"
"16/5/1996,1066.61;"
"15/5/1996,1066.24;"
"14/5/1996,1065.78;"
"13/5/1996,1062.08;"
"10/5/1996,1061.1;"
"9/5/1996,1061.63;"
"8/5/1996,1063.53;"
"7/5/1996,1063.41;"
"6/5/1996,1062.4;"
"3/5/1996,1062.56;"
"2/5/1996,1061.55;"
"30/4/1996,1058.9;"
"29/4/1996,1054.8;"
"26/4/1996,1054.29;"
"25/4/1996,1054.53;"
"24/4/1996,1055.31;"
"23/4/1996,1054.43;"
"22/4/1996,1053.59;"
"19/4/1996,1052.9;"
"18/4/1996,1054.03;"
"17/4/1996,1054.41;"
"16/4/1996,1050.73;"
"15/4/1996,1048.89;"
"12/4/1996,1047.48;"
"11/4/1996,1046.55;"
"10/4/1996,1047.35;"
"9/4/1996,1050.12;"
"8/4/1996,1046.92;"
"3/4/1996,1045.23;"
"2/4/1996,1042.2;"
"1/4/1996,1046;"
"29/3/1996,1048.42;"
"28/3/1996,1049.22;"
"27/3/1996,1049.08;"
"26/3/1996,1048;"
"25/3/1996,1048;"
"22/3/1996,1048.4;"
"21/3/1996,1047.65;"
"20/3/1996,1047.24;"
"19/3/1996,1046.76;"
"18/3/1996,1046.09;"
"15/3/1996,1045.44;"
"14/3/1996,1044.99;"
"13/3/1996,1044.07;"
"12/3/1996,1043.5;"
"11/3/1996,1042.42;"
"8/3/1996,1042.61;"
"7/3/1996,1042.03;"
"6/3/1996,1041.83;"
"5/3/1996,1041.28;"
"4/3/1996,1040.7;"
"1/3/1996,1039.9;"
"29/2/1996,1039.81;"
"28/2/1996,1039.06;"
"27/2/1996,1038.49;"
"26/2/1996,1036.71;"
"23/2/1996,1035.04;"
"22/2/1996,1035.43;"
"21/2/1996,1034.34;"
"20/2/1996,1033.41;"
"19/2/1996,1029.5;"
"16/2/1996,1030.67;"
"15/2/1996,1027.57;"
"14/2/1996,1028.58;"
"13/2/1996,1027.54;"
"12/2/1996,1023.07;"
"9/2/1996,1024.17;"
"8/2/1996,1022.28;"
"7/2/1996,1021.3;"
"6/2/1996,1022.93;"
"5/2/1996,1021.29;"
"2/2/1996,1024.89;"
"1/2/1996,1026.3;"
"31/1/1996,1028.14;"
"30/1/1996,1027.61;"
"29/1/1996,1026.89;"
"26/1/1996,1026.78;"
"25/1/1996,1026.08;"
"24/1/1996,1024.89;"
"23/1/1996,1019.17;"
"22/1/1996,1018.99;"
"19/1/1996,1015.1;"
"18/1/1996,1010.34;"
"17/1/1996,1011.72;"
"16/1/1996,1011.59;"
"15/1/1996,1005.63;"
"12/1/1996,1002.59;"
"11/1/1996,1003.86;"
"10/1/1996,1003.44;"
"9/1/1996,997.06;"
"8/1/1996,997.06;"
"5/1/1996,998.68;"
"4/1/1996,994.5;"
"3/1/1996,994.31;"
"2/1/1996,987.65;"
"29/12/1995,987.65;"
"28/12/1995,986.96;"
"27/12/1995,990.1;"
"26/12/1995,984.96;"
"22/12/1995,984.06;"
"21/12/1995,985.39;"
"20/12/1995,987.22;"
"19/12/1995,986.71;"
"18/12/1995,988.94;"
"15/12/1995,992.88;"
"14/12/1995,994.57;"
"13/12/1995,986.17;"
"12/12/1995,979.87;"
"11/12/1995,974.04;"
"7/12/1995,983.29;"
"6/12/1995,990.16;"
"5/12/1995,995.93;"
"4/12/1995,997.87;"
"1/12/1995,998.15;"
"30/11/1995,998.16;"
"29/11/1995,1001.73;"
"28/11/1995,1003.24;"
"27/11/1995,1000.69;"
"24/11/1995,1001.23;"
"23/11/1995,1002.49;"
"22/11/1995,1003.47;"
"21/11/1995,1003.44;"
"20/11/1995,1002.63;"
"17/11/1995,1002.25;"
"16/11/1995,1001.62;"
"15/11/1995,1001.14;"
"14/11/1995,999.77;"
"13/11/1995,999.77;"
"10/11/1995,1000.13;"
"9/11/1995,999.73;"
"8/11/1995,999.51;"
"7/11/1995,998.49;"
"6/11/1995,998.49;"
"3/11/1995,998.18;"
"2/11/1995,996.96;"
"1/11/1995,996.76;"
"31/10/1995,994.5;"
"30/10/1995,994.99;"
"27/10/1995,995.01;"
"26/10/1995,994.77;"
"25/10/1995,993.68;"
"24/10/1995,991.98;"
"23/10/1995,988.96;"
"20/10/1995,991.52;"
"19/10/1995,991.22;"
"18/10/1995,990.52;"
"17/10/1995,987;"
"16/10/1995,987;"
"13/10/1995,984.88;"
"12/10/1995,981.26;"
"11/10/1995,981.45;"
"10/10/1995,982.84;"
"9/10/1995,979.16;"
"6/10/1995,972.93;"
"5/10/1995,972.75;"
"4/10/1995,976.76;"
"3/10/1995,971.22;"
"2/10/1995,966.78;"
"29/9/1995,972.8;"
"28/9/1995,981.09;"
"27/9/1995,980.54;"
"26/9/1995,977.35;"
"25/9/1995,975.9;"
"22/9/1995,974.23;"
"21/9/1995,974.88;"
"20/9/1995,970.08;"
"19/9/1995,962.5;"
"18/9/1995,960.91;"
"15/9/1995,960.25;"
"14/9/1995,959.15;"
"13/9/1995,959.18;"
"12/9/1995,958.59;"
"11/9/1995,958.31;"
"8/9/1995,954.64;"
"7/9/1995,953.63;"
"6/9/1995,958.46;"
"5/9/1995,957.54;"
"4/9/1995,948.23;"
"1/9/1995,949.35;"
"31/8/1995,960.19;"
"30/8/1995,963.93;"
"29/8/1995,972.03;"
"28/8/1995,970.65;"
"25/8/1995,962.6;"
"24/8/1995,955.12;"
"23/8/1995,949.51;"
"22/8/1995,946.83;"
"21/8/1995,946.83;"
"18/8/1995,947.22;"
"17/8/1995,944.55;"
"16/8/1995,928.25;"
"15/8/1995,922.21;"
"14/8/1995,919.13;"
"11/8/1995,917.13;"
"10/8/1995,919.32;"
"9/8/1995,920.1;"
"8/8/1995,916.14;"
"7/8/1995,916.14;"
"4/8/1995,917.53;"
"3/8/1995,905.53;"
"2/8/1995,900.78;"
"1/8/1995,898.35;"
"31/7/1995,897.63;"
"28/7/1995,895.56;"
"27/7/1995,897.77;"
"26/7/1995,897.32;"
"25/7/1995,896.68;"
"24/7/1995,894.98;"
"21/7/1995,894.5;"
"20/7/1995,894.5;"
"19/7/1995,894.03;"
"18/7/1995,891.76;"
"17/7/1995,893.36;"
"14/7/1995,892.82;"
"13/7/1995,895.84;"
"12/7/1995,897.51;"
"11/7/1995,897.12;"
"10/7/1995,891.44;"
"7/7/1995,891.28;"
"6/7/1995,887.3;"
"5/7/1995,883.81;"
"4/7/1995,880.49;"
"3/7/1995,880.49;"
"30/6/1995,881.23;"
"29/6/1995,878.8;"
"28/6/1995,875.95;"
"27/6/1995,873.64;"
"26/6/1995,873.64;"
"23/6/1995,874.81;"
"22/6/1995,875.32;"
"21/6/1995,875.59;"
"20/6/1995,873.91;"
"19/6/1995,873.91;"
"16/6/1995,872.54;"
"15/6/1995,873.78;"
"14/6/1995,875.28;"
"13/6/1995,873.74;"
"12/6/1995,871.94;"
"9/6/1995,871.93;"
"8/6/1995,871.02;"
"7/6/1995,873.06;"
"6/6/1995,874.81;"
"5/6/1995,875.99;"
"2/6/1995,877.22;"
"1/6/1995,876.62;"
"31/5/1995,876.36;"
"30/5/1995,872.66;"
"29/5/1995,872.66;"
"26/5/1995,872.96;"
"25/5/1995,870.55;"
"24/5/1995,869.95;"
"23/5/1995,871.11;"
"22/5/1995,873.52;"
"19/5/1995,875.75;"
"18/5/1995,874.74;"
"17/5/1995,875.17;"
"16/5/1995,877.45;"
"15/5/1995,879.35;"
"12/5/1995,881.07;"
"11/5/1995,880.25;"
"10/5/1995,878.87;"
"9/5/1995,881.33;"
"8/5/1995,881.07;"
"5/5/1995,882.24;"
"4/5/1995,882.97;"
"3/5/1995,880.63;"
"2/5/1995,877.9;"
"1/5/1995,877.9;"
"28/4/1995,876.21;"
"27/4/1995,875.78;"
"26/4/1995,876.32;"
"25/4/1995,878.2;"
"24/4/1995,876.55;"
"21/4/1995,877.38;"
"20/4/1995,874.35;"
"19/4/1995,874.37;"
"18/4/1995,871.87;"
"17/4/1995,866.25;"
"14/4/1995,866.25;"
"13/4/1995,866.25;"
"12/4/1995,868.8;"
"11/4/1995,866.78;"
"10/4/1995,869.15;"
"7/4/1995,868.96;"
"6/4/1995,871.6;"
"5/4/1995,874.3;"
"4/4/1995,876;"
"3/4/1995,878.18;"
"31/3/1995,880.23;"
"30/3/1995,876.21;"
"29/3/1995,872.57;"
"28/3/1995,870.14;"
"27/3/1995,869.22;"
"24/3/1995,868.95;"
"23/3/1995,867.81;"
"22/3/1995,865.89;"
"21/3/1995,863.77;"
"20/3/1995,863.77;"
"17/3/1995,865.63;"
"16/3/1995,866.4;"
"15/3/1995,866.96;"
"14/3/1995,865.92;"
"13/3/1995,865.36;"
"10/3/1995,863.06;"
"9/3/1995,862.41;"
"8/3/1995,861.13;"
"7/3/1995,858.95;"
"6/3/1995,859.65;"
"3/3/1995,861.33;"
"2/3/1995,858.87;"
"1/3/1995,857.85;"
"28/2/1995,856.99;"
"27/2/1995,854.71;"
"24/2/1995,855.48;"
"23/2/1995,855.32;"
"22/2/1995,853.63;"
"21/2/1995,851.88;"
"20/2/1995,849.41;"
"17/2/1995,848.9;"
"16/2/1995,848.52;"
"15/2/1995,848.15;"
"14/2/1995,846.2;"
"13/2/1995,845.37;"
"10/2/1995,845.73;"
"9/2/1995,847.04;"
"8/2/1995,848.43;"
"7/2/1995,848.27;"
"6/2/1995,848.82;"
"3/2/1995,852.22;"
"2/2/1995,855.76;"
"1/2/1995,857.16;"
"31/1/1995,856.41;"
"30/1/1995,857.83;"
"27/1/1995,859.3;"
"26/1/1995,857.56;"
"25/1/1995,856.65;"
"24/1/1995,855.49;"
"23/1/1995,855.54;"
"20/1/1995,852.68;"
"19/1/1995,850.26;"
"18/1/1995,847.61;"
"17/1/1995,846.61;"
"16/1/1995,843.7;"
"13/1/1995,841.52;"
"12/1/1995,843.69;"
"11/1/1995,840.36;"
"10/1/1995,837.07;"
"9/1/1995,837.07;"
"6/1/1995,838.87;"
"5/1/1995,838.33;"
"4/1/1995,835.38;"
"3/1/1995,833.18;"
"2/1/1995,831.27;"
"30/12/1994,831.27;"
"29/12/1994,831.6;"
"28/12/1994,829.95;"
"27/12/1994,827.33;"
"26/12/1994,826.47;"
"23/12/1994,827.7;"
"22/12/1994,827.95;"
"21/12/1994,830.16;"
"20/12/1994,831.06;"
"19/12/1994,829.72;"
"16/12/1994,827.6;"
"15/12/1994,825;"
"14/12/1994,824.68;"
"13/12/1994,831.91;"
"12/12/1994,831.49;"
"9/12/1994,831.1;"
"7/12/1994,830.85;"
"6/12/1994,830.37;"
"5/12/1994,830;"
"2/12/1994,829.56;"
"1/12/1994,829.29;"
"30/11/1994,829.03;"
"29/11/1994,828.66;"
"28/11/1994,828.42;"
"25/11/1994,828.76;"
"24/11/1994,828.67;"
"23/11/1994,830.74;"
"22/11/1994,829.08;"
"21/11/1994,828.46;"
"18/11/1994,830.49;"
"17/11/1994,828.74;"
"16/11/1994,826.45;"
"15/11/1994,825.87;"
"11/11/1994,825.17;"
"10/11/1994,826.84;"
"9/11/1994,829.09;"
"8/11/1994,831.25;"
"4/11/1994,833.19;"
"3/11/1994,836.18;"
"2/11/1994,837.79;"
"1/11/1994,837.62;"
"31/10/1994,838.55;"
"28/10/1994,840.05;"
"27/10/1994,841.32;"
"26/10/1994,843.48;"
"25/10/1994,842.6;"
"24/10/1994,841.41;"
"21/10/1994,838.32;"
"20/10/1994,836.72;"
"19/10/1994,835.33;"
"18/10/1994,834.83;"
"14/10/1994,836.01;"
"13/10/1994,836.4;"
"12/10/1994,835.38;"
"11/10/1994,835.59;"
"10/10/1994,836.8;"
"7/10/1994,840.06;"
"6/10/1994,842.54;"
"5/10/1994,844.4;"
"4/10/1994,843.65;"
"3/10/1994,843;"
"30/9/1994,842;"
"29/9/1994,841.32;"
"28/9/1994,841.51;"
"27/9/1994,840.23;"
"26/9/1994,839.46;"
"23/9/1994,841.53;"
"22/9/1994,842.7;"
"21/9/1994,841.82;"
"20/9/1994,838.63;"
"19/9/1994,837.21;"
"16/9/1994,833.1;"
"15/9/1994,827.86;"
"14/9/1994,824.34;"
"13/9/1994,821.62;"
"12/9/1994,820.26;"
"9/9/1994,820.02;"
"8/9/1994,819.24;"
"7/9/1994,818.21;"
"6/9/1994,817.8;"
"5/9/1994,818.81;"
"2/9/1994,817.64;"
"1/9/1994,816.08;"
"31/8/1994,816.3;"
"30/8/1994,816.18;"
"29/8/1994,816.29;"
"26/8/1994,817.4;"
"25/8/1994,816.77;"
"24/8/1994,816.58;"
"23/8/1994,815.2;"
"22/8/1994,813.76;"
"19/8/1994,813.88;"
"18/8/1994,813.93;"
"17/8/1994,814.4;"
"16/8/1994,814.94;"
"12/8/1994,815.84;"
"11/8/1994,815.4;"
"10/8/1994,813.64;"
"9/8/1994,812.39;"
"8/8/1994,811.91;"
"5/8/1994,812.57;"
"4/8/1994,812.69;"
"3/8/1994,814.53;"
"2/8/1994,815.89;"
"1/8/1994,815.62;"
"29/7/1994,815.62;"
"28/7/1994,815.8;"
"27/7/1994,815.75;"
"26/7/1994,816.34;"
"25/7/1994,816.68;"
"22/7/1994,817.18;"
"21/7/1994,817.49;"
"19/7/1994,818.44;"
"18/7/1994,821.04;"
"15/7/1994,822.28;"
"14/7/1994,822.79;"
"13/7/1994,823.12;"
"12/7/1994,822.14;"
"11/7/1994,822.34;"
"8/7/1994,820.24;"
"7/7/1994,820.42;"
"6/7/1994,818.45;"
"5/7/1994,817.92;"
"1/7/1994,818.05;"
"30/6/1994,819.64;"
"29/6/1994,818.73;"
"28/6/1994,820.13;"
"27/6/1994,821;"
"24/6/1994,822.87;"
"23/6/1994,824.76;"
"22/6/1994,826.9;"
"21/6/1994,828.94;"
"20/6/1994,826.61;"
"17/6/1994,831.28;"
"16/6/1994,833.35;"
"15/6/1994,833.16;"
"14/6/1994,833.19;"
"10/6/1994,834.96;"
"9/6/1994,838.03;"
"8/6/1994,839.56;"
"7/6/1994,840.37;"
"3/6/1994,841.44;"
"2/6/1994,842;"
"1/6/1994,841.93;"
"31/5/1994,841.12;"
"30/5/1994,840.93;"
"27/5/1994,841.86;"
"26/5/1994,842.22;"
"25/5/1994,843.08;"
"24/5/1994,842.92;"
"23/5/1994,842.33;"
"20/5/1994,842.64;"
"19/5/1994,842.83;"
"18/5/1994,842.21;"
"17/5/1994,842.23;"
"13/5/1994,843.24;"
"12/5/1994,841.92;"
"11/5/1994,841.33;"
"10/5/1994,841.27;"
"9/5/1994,841.7;"
"6/5/1994,841.25;"
"5/5/1994,841;"
"4/5/1994,839.14;"
"3/5/1994,838.04;"
"2/5/1994,836.86;"
"29/4/1994,837.27;"
"28/4/1994,838.28;"
"27/4/1994,837.31;"
"26/4/1994,835.4;"
"25/4/1994,836.96;"
"22/4/1994,838.25;"
"21/4/1994,834.3;"
"20/4/1994,831.24;"
"19/4/1994,829.47;"
"18/4/1994,827.93;"
"15/4/1994,827.44;"
"14/4/1994,827.96;"
"13/4/1994,828.81;"
"12/4/1994,829.32;"
"11/4/1994,828.92;"
"8/4/1994,825.28;"
"7/4/1994,822.57;"
"6/4/1994,820.93;"
"5/4/1994,820.21;"
"4/4/1994,819.51;"
"30/3/1994,820.78;"
"29/3/1994,820.63;"
"28/3/1994,821.14;"
"25/3/1994,821.7;"
"24/3/1994,821.82;"
"23/3/1994,821.73;"
"22/3/1994,821.34;"
"18/3/1994,820.91;"
"17/3/1994,820.44;"
"16/3/1994,818.49;"
"15/3/1994,818.69;"
"14/3/1994,818.62;"
"11/3/1994,818.46;"
"10/3/1994,818.37;"
"9/3/1994,818.02;"
"8/3/1994,817.76;"
"7/3/1994,817.86;"
"4/3/1994,818.7;"
"3/3/1994,819.61;"
"2/3/1994,819.83;"
"1/3/1994,820.12;"
"28/2/1994,819.7;"
"25/2/1994,819.68;"
"24/2/1994,820.76;"
"23/2/1994,818.33;"
"22/2/1994,816.04;"
"21/2/1994,814.13;"
"18/2/1994,815.19;"
"17/2/1994,816.1;"
"16/2/1994,816.92;"
"15/2/1994,817.59;"
"14/2/1994,817.78;"
"11/2/1994,817.88;"
"10/2/1994,817.88;"
"9/2/1994,817.81;"
"8/2/1994,817.64;"
"7/2/1994,818;"
"4/2/1994,817.69;"
"3/2/1994,817.96;"
"2/2/1994,819.27;"
"1/2/1994,817;"
"31/1/1994,818.38;"
"28/1/1994,821.72;"
"27/1/1994,821.52;"
"26/1/1994,819.1;"
"25/1/1994,816.69;"
"24/1/1994,815.65;"
"21/1/1994,815.91;"
"20/1/1994,814.56;"
"19/1/1994,816.15;"
"18/1/1994,816.91;"
"17/1/1994,815.81;"
"14/1/1994,820.1;"
"13/1/1994,819.81;"
"12/1/1994,818.5;"
"11/1/1994,818.89;"
"7/1/1994,818.83;"
"6/1/1994,814.21;"
"5/1/1994,810.01;"
"4/1/1994,805.91;"
"3/1/1994,804.33;"
"31/12/1993,804.33;"
"30/12/1993,802.71;"
"29/12/1993,802.33;"
"28/12/1993,809.13;"
"27/12/1993,801.69;"
"24/12/1993,801.69;"
"23/12/1993,801.4;"
"22/12/1993,802.46;"
"21/12/1993,803.81;"
"20/12/1993,806.5;"
"17/12/1993,804.89;"
"16/12/1993,799.43;"
"15/12/1993,798.12;"
"14/12/1993,798.2;"
"13/12/1993,797.53;"
"10/12/1993,798.51;"
"9/12/1993,800.6;"
"7/12/1993,803.1;"
"6/12/1993,806.49;"
"3/12/1993,809.63;"
"2/12/1993,811.78;"
"1/12/1993,812.21;"
"30/11/1993,811.73;"
"29/11/1993,812.11;"
"26/11/1993,812.04;"
"25/11/1993,811.67;"
"24/11/1993,812.12;"
"23/11/1993,814.48;"
"22/11/1993,817.06;"
"19/11/1993,816.62;"
"18/11/1993,816.32;"
"17/11/1993,815.18;"
"16/11/1993,809.95;"
"12/11/1993,809.87;"
"11/11/1993,811.07;"
"10/11/1993,813.95;"
"9/11/1993,814.26;"
"8/11/1993,815.7;"
"5/11/1993,816.79;"
"4/11/1993,817.01;"
"3/11/1993,816.7;"
"2/11/1993,817.03;"
"29/10/1993,818.06;"
"28/10/1993,818.98;"
"27/10/1993,819.55;"
"26/10/1993,819.44;"
"25/10/1993,819.41;"
"22/10/1993,819.26;"
"21/10/1993,816.41;"
"20/10/1993,813.79;"
"19/10/1993,813.28;"
"15/10/1993,812.41;"
"14/10/1993,811.46;"
"13/10/1993,811.47;"
"12/10/1993,811.19;"
"11/10/1993,811.28;"
"8/10/1993,811.91;"
"7/10/1993,812.54;"
"6/10/1993,812.75;"
"5/10/1993,812.27;"
"4/10/1993,812.29;"
"1/10/1993,811.31;"
"30/9/1993,810.84;"
"29/9/1993,809.69;"
"28/9/1993,809.55;"
"27/9/1993,809.93;"
"24/9/1993,810.55;"
"23/9/1993,810.04;"
"22/9/1993,809.75;"
"21/9/1993,810.88;"
"20/9/1993,811.18;"
"17/9/1993,811.93;"
"16/9/1993,811.75;"
"15/9/1993,810.81;"
"14/9/1993,810.09;"
"13/9/1993,810.03;"
"10/9/1993,810.25;"
"9/9/1993,809.33;"
"8/9/1993,808.24;"
"7/9/1993,807.62;"
"6/9/1993,807.68;"
"3/9/1993,807.96;"
"2/9/1993,808.04;"
"1/9/1993,806.83;"
"31/8/1993,806.86;"
"30/8/1993,807.53;"
"27/8/1993,807.55;"
"26/8/1993,807.77;"
"25/8/1993,807.57;"
"24/8/1993,807.04;"
"23/8/1993,806.72;"
"20/8/1993,806.15;"
"19/8/1993,805.62;"
"18/8/1993,804.76;"
"17/8/1993,804.51;"
"13/8/1993,804.93;"
"12/8/1993,804.48;"
"11/8/1993,803.22;"
"10/8/1993,802.3;"
"9/8/1993,801.78;"
"6/8/1993,801.86;"
"5/8/1993,801.82;"
"4/8/1993,801.86;"
"3/8/1993,801.15;"
"2/8/1993,801.35;"
"30/7/1993,801.04;"
"29/7/1993,800.42;"
"28/7/1993,799.96;"
"27/7/1993,799.17;"
"26/7/1993,798.83;"
"23/7/1993,798.17;"
"22/7/1993,797.63;"
"21/7/1993,797.41;"
"19/7/1993,797.31;"
"16/7/1993,797.06;"
"15/7/1993,797;"
"14/7/1993,795.66;"
"13/7/1993,794.67;"
"12/7/1993,793.18;"
"9/7/1993,791.73;"
"8/7/1993,790.58;"
"7/7/1993,789.47;"
"6/7/1993,788.65;"
"2/7/1993,787.51;"
"1/7/1993,786.1;"
"30/6/1993,787.12;"
"29/6/1993,786.8;"
"28/6/1993,786.96;"
"25/6/1993,786.72;"
"24/6/1993,786.42;"
"23/6/1993,787.06;"
"22/6/1993,786.77;"
"18/6/1993,787.49;"
"17/6/1993,786.64;"
"16/6/1993,785.9;"
"15/6/1993,784.8;"
"11/6/1993,785.79;"
"10/6/1993,784.95;"
"9/6/1993,784.62;"
"8/6/1993,782.29;"
"7/6/1993,780.6;"
"4/6/1993,778.12;"
"3/6/1993,777.82;"
"2/6/1993,779.01;"
"1/6/1993,779;"
"31/5/1993,779.56;"
"28/5/1993,780.78;"
"27/5/1993,782.85;"
"26/5/1993,783.15;"
